"authors","year","title","venue"
"0","2003","Efficient dynamic mining of constrained frequent sets","ACM Trans. Database Syst."
"0","2002","Agents, Turst, and Information Access on the Semantic Web","SIGMOD Record"
"0","1997","Template-Based Wrappers in the TSIMMIS System","SIGMOD Conference"
"0","1997","Geo/Environmental and Medical Data Management in the RasDaMan System","VLDB"
"0","2003","Journal relevance","SIGMOD Record"
"0","2002","Holistic twig joins: optimal XML pattern matching","SIGMOD Conference"
"0","2000","Maintenance of Automatic Summary Tables","SIGMOD Conference"
"0","1994","Challenges for Global Information Systems","VLDB"
"0","1997","Mediator Languages - a Proposal for a Standard","SIGMOD Record"
"0","1999","XML Repository and Active Views Demonstration","VLDB"
"0","2002","Semantic B2B Integration: Issues in Ontology-based Applications","SIGMOD Record"
"0","1995","Estimating Page Fetches for Index Scans with Finite LRU Buffers","VLDB J."
"0","1994","A Language Based Multidatabase System","SIGMOD Conference"
"0","1994","A Pattern-Based Object Calculus","VLDB J."
"0","1995","Title","VLDB J."
"0","1995","SQL/CLI - A New Binding Style for SQL","SIGMOD Record"
"0","1999","A Study on Data Point Search for HG-Trees","SIGMOD Record"
"0","1996","Object Fusion in Mediator Systems","VLDB"
"0","2002","ServiceGlobe: Distributing E-Services Across the Internet","VLDB"
"0","1998","Massive Stochastic Testing of SQL","VLDB"
"0","1998","Efficiently Mining Long Patterns from Databases","SIGMOD Conference"
"0","1998","Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method","VLDB"
"0","2003","OASIS: An Online and Accurate Technique for Local-alignment Searches on Biological Sequences","VLDB"
"0","1995","Incremental Computation of Nested Relational Query Expressions","ACM Trans. Database Syst."
"0","2000","Indexing the Positions of Continuously Moving Objects","SIGMOD Conference"
"0","1999","Exploratory Mining via Constrained Frequent Set Queries","SIGMOD Conference"
"0","1995","Real World Requirements for Decision Support - Implications for RDBMS","SIGMOD Conference"
"0","1999","Mind Your Vocabulary: Query Mapping Across Heterogeneous Information Sources","SIGMOD Conference"
"0","2002","Fast incremental maintenance of approximate histograms","ACM Trans. Database Syst."
"0","1995","Temporal Conditions and Integrity Constraints in Active Database Systems","SIGMOD Conference"
"0","2002","The Rubicon of Smart Data","VLDB"
"0","1999","Practical Lessons in Supporting Large-Scale Computational Science","SIGMOD Record"
"0","2001","On Database Theory and XML","SIGMOD Record"
"0","1997","Seeking the Truth About ad hoc Join Costs","VLDB J."
"0","2003","A Framework for Clustering Evolving Data Streams","VLDB"
"0","1994","Title, Foreword, Special Issue Editorial","VLDB J."
"0","2003","VIPAS: Virtual Link Powered Authority Search in the Web","VLDB"
"0","1996","Very Large Databases in a Commercial Application Environment","VLDB"
"0","1999","MIL Primitives for Querying a Fragmented World","VLDB J."
"0","2001","Efficiently publishing relational data as XML documents","VLDB J."
"0","1995","Enterprise Objects Framework, A Second Generation Object-Relational Enabler","SIGMOD Conference"
"0","2001","Enabling Dynamic Content Caching for Database-Driven Web Sites","SIGMOD Conference"
"0","1998","Memory Management During Run Generation in External Sorting","SIGMOD Conference"
"0","1995","Dynamic Resource Brokering for Multi-User Query Execution","SIGMOD Conference"
"0","2002","ACDN: a content delivery network for applications","SIGMOD Conference"
"0","2002","Updates for Structure Indexes","VLDB"
"0","2003","An Efficient and Resilient Approach to Filtering and Disseminating Streaming Data","VLDB"
"0","2001","Editorial","ACM Trans. Database Syst."
"0","2002","Shooting Stars in the Sky: An Online Algorithm for Skyline Queries","VLDB"
"0","1995","Metrics for Accessing Heterogeneous Data: Is There Any Hope? (Panel)","VLDB"
"0","2000","Research and Practice in Federated Information Systems, Report of the EFIS '2000 International Workshop","SIGMOD Record"
"0","1997","On the Semantics of ``Now'' in Databases","ACM Trans. Database Syst."
"0","2000","Efficient Numerical Error Bounding for Replicated Network Services","VLDB"
"0","1999","Extracting Large-Scale Knowledge Bases from the Web","VLDB"
"0","1998","The Microsoft Database Research Group","SIGMOD Record"
"0","1996","Database Research: Achievements and Opportunities Into the 21st Century","SIGMOD Record"
"0","2001","Flexible and scalable digital library search","VLDB"
"0","1997","Databases on the Web: Technologies for Federation Architectures and Case Studies (Tutorial)","SIGMOD Conference"
"0","1997","Editor's Notes","SIGMOD Record"
"0","2000","Self-Organizing Data Sharing Communities with SAGRES","SIGMOD Conference"
"0","1995","Turmoil at NASA, and Numerous Funding Announcements","SIGMOD Record"
"0","2002","SELF-SERV: A Platform for Rapid Composition of Web Services in a Peer-to-Peer Environment","VLDB"
"0","1998","A Componentized Architecture for Dynamic Electronic Markets","SIGMOD Record"
"0","1998","Database Systems Management and Oracle8","SIGMOD Conference"
"0","2001","On Computing Correlated Aggregates Over Continual Data Streams","SIGMOD Conference"
"0","1999","Storing Semistructured Data with STORED","SIGMOD Conference"
"0","2002","A Pictorial Query Language for Querying Geographic Databases using Positional and OLAP Operators","SIGMOD Record"
"0","1997","An Efficient Cost-Driven Index Selection Tool for Microsoft SQL Server","VLDB"
"0","2000","SIGMOD Program Review","SIGMOD Record"
"0","1996","Cache Coherency in Oracle Parallel Server","VLDB"
"0","1999","The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0","VLDB"
"0","1997","EXACT: An Extensible Approach to Active Object-Oriented Databases","VLDB J."
"0","1997","Optimizing Queries Across Diverse Data Sources","VLDB"
"0","2003","Editor's Notes","SIGMOD Record"
"0","1994","UniSQL/X Unified Relational and Object-Oriented Database System","SIGMOD Conference"
"0","1995","Order-of-Magnitude Advantage of TPC-C Though Massive Parallelism","SIGMOD Conference"
"0","1999","Exploiting Versions for Handling Updates in Broadcast Disks","VLDB"
"0","1995","An Overview of DB2 Parallel Edition","SIGMOD Conference"
"0","2000","On XML and Databases: Where's the Beef? (Panel Abstract)","SIGMOD Conference"
"0","2000","Declarative Specification of Web Sites with Strudel","VLDB J."
"0","1998","Parallel Mining Algorithms for Generalized Association Rules with Classification Hierarchy","SIGMOD Conference"
"0","1994","The Database Research Group at ETH Zurich","SIGMOD Record"
"0","1997","Extended Ehemeral Logging: Log Storage Management for Applications with Long Lived Transactions","ACM Trans. Database Syst."
"0","2003","Who needs XML Databases?","VLDB"
"0","2002","Conceptual Model of Web Service Reputation","SIGMOD Record"
"0","2003","TODS Reviewers","SIGMOD Record"
"0","1999","Editor's Notes","SIGMOD Record"
"0","1997","STING: A Statistical Information Grid Approach to Spatial Data Mining","VLDB"
"0","2003","RE-tree: an efficient index structure for regular expressions","VLDB J."
"0","1999","Phoenix: Making Applications Robust","SIGMOD Conference"
"0","2001","Data Management: Lasting Impact of the Wild Wild, Wild, Web","SIGMOD Conference"
"0","2001","XQuery Formal Semantics: State and Challenges","SIGMOD Record"
"0","2002","Extending an ORDBMS: The StateMachine Module","VLDB"
"0","2003","Contorting High Dimensional Data for Efficient Main Memory Processing","SIGMOD Conference"
"0","1994","GENESYS: A System for Efficient Spatial Query Processing","SIGMOD Conference"
"0","2001","Storage and Retrieval of XML Data Using Relational Databases","VLDB"
"0","1994","ASSET: A System for Supporting Extended Transactions","SIGMOD Conference"
"0","2001","Data Mining with optimized two-dimensional association rules","ACM Trans. Database Syst."
"0","1995","Towards a Cooperative Transaction Model - The Cooperative Activity Model","VLDB"
"0","2002","An Active Functionality Service for E-Business Applications","SIGMOD Record"
"0","2000","Integrating the UB-Tree into a Database System Kernel","VLDB"
"0","1995","Indexing Multimedia Databases (Tutorial)","SIGMOD Conference"
"0","1994","Estimating Page Fetches for Index Scans with Finite LRU Buffers","SIGMOD Conference"
"0","1995","Similarity based Retrieval of Pictures Using Indices on Spatial Relationships","VLDB"
"0","2001","Monitoring Business Processes through Event Correlation based on Dependency Model","SIGMOD Conference"
"0","1999","A Survey of Logical Models for OLAP Databases","SIGMOD Record"
"0","1995","Transaction Chopping: Algorithms and Performance Studies","ACM Trans. Database Syst."
"0","1996","Of Objects and Databases: A Decade of Turmoil","VLDB"
"0","2003","Scheduling for shared window joins over data streams","VLDB"
"0","2000","Optimizing Queries on Compressed Bitmaps","VLDB"
"0","1999","Report on the 13th Brazilian Symposium on Database Systems (SBBD'98)","SIGMOD Record"
"0","2000","Memex: A Browsing Assistant for Collaborative Archiving and Mining of Surf Trails","VLDB"
"0","1999","Microsoft Site Server (Commerce Edition)","SIGMOD Conference"
"0","2001","SchemaSQL: An extension to SQL for multidatabase interoperability","ACM Trans. Database Syst."
"0","1995","Data Model for Extensible Support of Explicit Relationships in Design Databases","VLDB J."
"0","2002","COMA - A System for Flexible Combination of Schema Matching Approaches","VLDB"
"0","2000","WebView Materialization","SIGMOD Conference"
"0","1994","Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases","VLDB"
"0","1998","SQLJ Part 0, Now Known as SQL/OLB (Object-Language Bindings)","SIGMOD Record"
"0","1996","Parallelising OODBMS Traversals: A Performance Evaluation","VLDB J."
"0","2003","Modelling temporal thematic map contents","SIGMOD Record"
"0","2003","Data Morphing: An Adaptive, Cache-Conscious Storage Technique","VLDB"
"0","1997","Research in Databases and Data-Intensive Applications - Computer Science Department and FZI, University of Karlsruhe","SIGMOD Record"
"0","1997","Infomaster: An Information Integration System","SIGMOD Conference"
"0","1998","Applications of the JAVA Programming Language to Database Management","SIGMOD Record"
"0","1996","Editor's Notes","SIGMOD Record"
"0","2003","Exposing undergraduate students to database system internals","SIGMOD Record"
"0","2000","Guest editorial","VLDB J."
"0","1995","A Product Specification Database for Visual Prototyping","VLDB"
"0","1995","Discovery of Multiple-Level Association Rules from Large Databases","VLDB"
"0","1998","Improving Adaptable Similarity Query Processing by Using Approximations","VLDB"
"0","1996","Implementation and Analysis of a Parallel Collection Query Language","VLDB"
"0","2002","Structure and Value Synopses for XML Data Graphs","VLDB"
"0","1995","A Close Look at the IFO Data Model","SIGMOD Record"
"0","2000","The 3W Model and Algebra for Unified Data Mining","VLDB"
"0","1997","Concurrency Control in Hierarchical Multidatabase Systems","VLDB J."
"0","2003","Privacy-Enhanced Data Management for Next-Generation e-Commerce","VLDB"
"0","2000","TIP: A Temporal Extension to Informix","SIGMOD Conference"
"0","2001","A General Techniques for Querying XML Documents using a Relational Database System","SIGMOD Record"
"0","2000","Tracing the lineage of view data in a warehousing environment","ACM Trans. Database Syst."
"0","2003","Qcluster: Relevance Feedback Using Adaptive Clustering for Content-Based Image Retrieval","SIGMOD Conference"
"0","2003","Memory Requirements for Query Execution in Highly Constrained Devices","VLDB"
"0","2003","Spectral Bloom Filters","SIGMOD Conference"
"0","1995","Digital Library Services in Mobile Computing","SIGMOD Record"
"0","2000","Spatial Operators","SIGMOD Record"
"0","1995","A Research Status Report on Adaptation for Mobile Data Access","SIGMOD Record"
"0","2002","The gRNA: A Highly Programmable Infrastructure for Prototyping, Developing and Deploying Genomics-Centric Applications","VLDB"
"0","1994","Semantic Integration in Heterogeneous Databases Using Neural Networks","VLDB"
"0","1997","Analysis of Locking Behavior in Three Real Database Systems","VLDB J."
"0","2003","An Interpolated Volume Data Model","VLDB"
"0","1997","Languages for Multi-database Interoperability","SIGMOD Conference"
"0","1996","Report from the NSF Workshop on Workflow and Process Automation in Information Systems","SIGMOD Record"
"0","1999","The OASIS Multidatabase Prototype","SIGMOD Record"
"0","1995","A Database Interface for File Updates","SIGMOD Conference"
"0","1997","Data Manager for Evolvable Real-time Command and Control Systems","VLDB"
"0","1997","Data Warehousing and OLAP for Decision Support (Tutorial)","SIGMOD Conference"
"0","1997","The Distributed Information Search Component (Disco) and the World Wide Web","SIGMOD Conference"
"0","2002","Emergent Semantics and the Multimedia Semantic Web","SIGMOD Record"
"0","2000","ICICLES: Self-Tuning Samples for Approximate Query Answering","VLDB"
"0","1994","In Memory of Bob Kooi (1951-1993)","SIGMOD Record"
"0","2001","Book Review Column","SIGMOD Record"
"0","2003","Lachesis: Robust Database Storage Management Based on Device-specific Performance Characteristics","VLDB"
